"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1158167855)', 'id': 1158167855, 'dn': 'CVPR: Computer Vision and Pattern Recognition', 'sn': 'cvpr', 'norm': '', 'd': '', 'pc': 7843, 'pcby': [], 'ccnt': 1277767, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -9.4172058869, 'et': 4}"
"{'fos': [], 'pqe': 'Composite(J.JId=8481965)', 'id': 8481965, 'dn': 'Journal of The American College of Radiology', 'sn': '', 'norm': '', 'd': '', 'pc': 109, 'pcby': [], 'ccnt': 34371, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9144226782, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2595804992)', 'id': 2595804992, 'dn': 'arXiv: Social and Information Networks', 'sn': '', 'norm': '', 'd': '', 'pc': 141, 'pcby': [], 'ccnt': 16249, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9146747228, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2494570641)', 'id': 2494570641, 'dn': 'IEEE Transactions on Computational Imaging', 'sn': '', 'norm': '', 'd': '', 'pc': 83, 'pcby': [], 'ccnt': 3931, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9167710562, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=134228058)', 'id': 134228058, 'dn': 'Frontiers of Computer Science in China', 'sn': '', 'norm': '', 'd': '', 'pc': 114, 'pcby': [], 'ccnt': 6297, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9187086221, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=142990027)', 'id': 142990027, 'dn': 'Journal of Marketing', 'sn': '', 'norm': '', 'd': '', 'pc': 53, 'pcby': [], 'ccnt': 649138, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.920242375, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=75830442)', 'id': 75830442, 'dn': 'Hydrological Processes', 'sn': '', 'norm': '', 'd': '', 'pc': 96, 'pcby': [], 'ccnt': 261665, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9214614252, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=152760256)', 'id': 152760256, 'dn': 'Chemical Communications', 'sn': '', 'norm': '', 'd': '', 'pc': 93, 'pcby': [], 'ccnt': 1751097, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.924065848, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=158228368)', 'id': 158228368, 'dn': 'Applied and Environmental Microbiology', 'sn': '', 'norm': '', 'd': '', 'pc': 2, 'pcby': [], 'ccnt': 2279205, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9247346215, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=112809824)', 'id': 112809824, 'dn': 'ACM Transactions on Reconfigurable Technology and Systems', 'sn': '', 'norm': '', 'd': '', 'pc': 103, 'pcby': [], 'ccnt': 3507, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9259607279, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2489169438)', 'id': 2489169438, 'dn': 'R Journal', 'sn': '', 'norm': '', 'd': '', 'pc': 65, 'pcby': [], 'ccnt': 8869, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9265627443, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=7020383)', 'id': 7020383, 'dn': 'Communications of The Ais', 'sn': '', 'norm': '', 'd': '', 'pc': 65, 'pcby': [], 'ccnt': 43243, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9269268883, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=163644703)', 'id': 163644703, 'dn': 'IEEE Transactions on Electromagnetic Compatibility', 'sn': '', 'norm': '', 'd': '', 'pc': 99, 'pcby': [], 'ccnt': 84798, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.927513896, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=13389975)', 'id': 13389975, 'dn': 'International Journal of Epidemiology', 'sn': '', 'norm': '', 'd': '', 'pc': 73, 'pcby': [], 'ccnt': 391801, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9277086979, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=27769002)', 'id': 27769002, 'dn': 'Operations Research Letters', 'sn': '', 'norm': '', 'd': '', 'pc': 140, 'pcby': [], 'ccnt': 94505, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9282429926, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=205768342)', 'id': 205768342, 'dn': 'Research Synthesis Methods', 'sn': '', 'norm': '', 'd': '', 'pc': 71, 'pcby': [], 'ccnt': 11836, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9291428385, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2764825856)', 'id': 2764825856, 'dn': 'Computer Engineering', 'sn': '', 'norm': '', 'd': '', 'pc': 137, 'pcby': [], 'ccnt': 14854, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.930194914, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=165454098)', 'id': 165454098, 'dn': 'Engineering Structures', 'sn': '', 'norm': '', 'd': '', 'pc': 126, 'pcby': [], 'ccnt': 203315, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9302033568, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2483040032)', 'id': 2483040032, 'dn': 'IEEE Consumer Electronics Magazine', 'sn': '', 'norm': '', 'd': '', 'pc': 83, 'pcby': [], 'ccnt': 3568, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9302453047, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=171268996)', 'id': 171268996, 'dn': 'Annual Review of Biomedical Engineering', 'sn': '', 'norm': '', 'd': '', 'pc': 56, 'pcby': [], 'ccnt': 61745, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9337738272, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=6814119)', 'id': 6814119, 'dn': 'Tourism Management', 'sn': '', 'norm': '', 'd': '', 'pc': 78, 'pcby': [], 'ccnt': 234482, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9386669473, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=100649693)', 'id': 100649693, 'dn': 'Computer Assisted Language Learning', 'sn': '', 'norm': '', 'd': '', 'pc': 109, 'pcby': [], 'ccnt': 17403, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9438626319, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=167943036)', 'id': 167943036, 'dn': 'Journal of Statistical Mechanics: Theory and Experiment', 'sn': '', 'norm': '', 'd': '', 'pc': 64, 'pcby': [], 'ccnt': 76812, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9448110404, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=142665794)', 'id': 142665794, 'dn': 'Theory of Computing', 'sn': '', 'norm': '', 'd': '', 'pc': 14, 'pcby': [], 'ccnt': 7352, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9448602643, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=106179100)', 'id': 106179100, 'dn': 'Journal of Information Science and Engineering', 'sn': '', 'norm': '', 'd': '', 'pc': 118, 'pcby': [], 'ccnt': 11519, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9466557599, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=88603889)', 'id': 88603889, 'dn': 'New Media & Society', 'sn': '', 'norm': '', 'd': '', 'pc': 65, 'pcby': [], 'ccnt': 62315, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9503894431, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=143568823)', 'id': 143568823, 'dn': 'Library Hi Tech', 'sn': '', 'norm': '', 'd': '', 'pc': 111, 'pcby': [], 'ccnt': 13580, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9523795016, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=48659482)', 'id': 48659482, 'dn': 'Optical Switching and Networking', 'sn': '', 'norm': '', 'd': '', 'pc': 106, 'pcby': [], 'ccnt': 4599, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9537237442, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=15470582)', 'id': 15470582, 'dn': 'Epidemiology', 'sn': '', 'norm': '', 'd': '', 'pc': 72, 'pcby': [], 'ccnt': 219423, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9541635281, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=97434221)', 'id': 97434221, 'dn': 'Frontiers in Systems Neuroscience', 'sn': '', 'norm': '', 'd': '', 'pc': 78, 'pcby': [], 'ccnt': 37147, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9551907839, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=156904493)', 'id': 156904493, 'dn': 'Signal, Image and Video Processing', 'sn': '', 'norm': '', 'd': '', 'pc': 122, 'pcby': [], 'ccnt': 12579, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9552373135, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=173966628)', 'id': 173966628, 'dn': 'Transportation Research Part E-logistics and Transportation Review', 'sn': '', 'norm': '', 'd': '', 'pc': 124, 'pcby': [], 'ccnt': 65601, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9574347418, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=176643777)', 'id': 176643777, 'dn': 'Scopus', 'sn': '', 'norm': '', 'd': '', 'pc': 91, 'pcby': [], 'ccnt': 31272, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9580748475, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=135086714)', 'id': 135086714, 'dn': 'Journal of Information Technology', 'sn': '', 'norm': '', 'd': '', 'pc': 74, 'pcby': [], 'ccnt': 33868, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.958643791, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=46763546)', 'id': 46763546, 'dn': 'Academy of Management Review', 'sn': '', 'norm': '', 'd': '', 'pc': 46, 'pcby': [], 'ccnt': 710079, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9589107045, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=156919612)', 'id': 156919612, 'dn': 'Protein Science', 'sn': '', 'norm': '', 'd': '', 'pc': 59, 'pcby': [], 'ccnt': 338500, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9591098593, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=126947272)', 'id': 126947272, 'dn': 'Australasian Journal of Educational Technology', 'sn': '', 'norm': '', 'd': '', 'pc': 85, 'pcby': [], 'ccnt': 24015, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9592658403, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=114379355)', 'id': 114379355, 'dn': 'Logical Methods in Computer Science', 'sn': '', 'norm': '', 'd': '', 'pc': 127, 'pcby': [], 'ccnt': 11255, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9628860909, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=136120998)', 'id': 136120998, 'dn': 'Wiley Interdisciplinary Reviews: Computational Molecular Science', 'sn': '', 'norm': '', 'd': '', 'pc': 39, 'pcby': [], 'ccnt': 25152, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9636843104, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=192584203)', 'id': 192584203, 'dn': 'Advanced Robotics', 'sn': '', 'norm': '', 'd': '', 'pc': 107, 'pcby': [], 'ccnt': 27967, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9651041699, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=181408163)', 'id': 181408163, 'dn': 'International Journal of Computer Assisted Radiology and Surgery', 'sn': '', 'norm': '', 'd': '', 'pc': 139, 'pcby': [], 'ccnt': 3486, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9690532309, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=4179095)', 'id': 4179095, 'dn': 'The American Statistician', 'sn': '', 'norm': '', 'd': '', 'pc': 81, 'pcby': [], 'ccnt': 114830, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9771392116, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=77188613)', 'id': 77188613, 'dn': 'Statistical Applications in Genetics and Molecular Biology', 'sn': '', 'norm': '', 'd': '', 'pc': 21, 'pcby': [], 'ccnt': 24146, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9782288962, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=40528764)', 'id': 40528764, 'dn': 'The Journal of Academic Librarianship', 'sn': '', 'norm': '', 'd': '', 'pc': 116, 'pcby': [], 'ccnt': 32220, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9805936416, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=186543748)', 'id': 186543748, 'dn': 'Nature Reviews Drug Discovery', 'sn': '', 'norm': '', 'd': '', 'pc': 44, 'pcby': [], 'ccnt': 347382, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9808063898, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2489501747)', 'id': 2489501747, 'dn': 'IEICE Transactions on Electronics', 'sn': '', 'norm': '', 'd': '', 'pc': 78, 'pcby': [], 'ccnt': 28925, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9817383634, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=26186134)', 'id': 26186134, 'dn': 'Social Networks', 'sn': '', 'norm': '', 'd': '', 'pc': 90, 'pcby': [], 'ccnt': 85419, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9819546, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=9536269)', 'id': 9536269, 'dn': 'Sociological Methods & Research', 'sn': '', 'norm': '', 'd': '', 'pc': 68, 'pcby': [], 'ccnt': 85769, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9828029847, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2764766765)', 'id': 2764766765, 'dn': 'International Journal of Computer Theory and Engineering', 'sn': '', 'norm': '', 'd': '', 'pc': 104, 'pcby': [], 'ccnt': 5729, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9839824383, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=192843772)', 'id': 192843772, 'dn': 'Journal of Information Processing', 'sn': '', 'norm': '', 'd': '', 'pc': 111, 'pcby': [], 'ccnt': 5474, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9867883413, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=57950554)', 'id': 57950554, 'dn': 'International Journal of Intelligent Systems', 'sn': '', 'norm': '', 'd': '', 'pc': 101, 'pcby': [], 'ccnt': 36206, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9945817427, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2497168432)', 'id': 2497168432, 'dn': 'Human-centric Computing and Information Sciences', 'sn': '', 'norm': '', 'd': '', 'pc': 97, 'pcby': [], 'ccnt': 4332, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.9994580857, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=168738021)', 'id': 168738021, 'dn': 'International Journal of Social Robotics', 'sn': '', 'norm': '', 'd': '', 'pc': 101, 'pcby': [], 'ccnt': 12547, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0024022575, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=9435936)', 'id': 9435936, 'dn': 'Long Range Planning', 'sn': '', 'norm': '', 'd': '', 'pc': 21, 'pcby': [], 'ccnt': 102624, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0027795726, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=191306374)', 'id': 191306374, 'dn': 'Advances in Optics and Photonics', 'sn': '', 'norm': '', 'd': '', 'pc': 22, 'pcby': [], 'ccnt': 14243, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0033953826, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=94345546)', 'id': 94345546, 'dn': 'CBE- Life Sciences Education', 'sn': '', 'norm': '', 'd': '', 'pc': 66, 'pcby': [], 'ccnt': 19728, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0081105469, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=30594836)', 'id': 30594836, 'dn': 'Journal of Computer-Mediated Communication', 'sn': '', 'norm': '', 'd': '', 'pc': 58, 'pcby': [], 'ccnt': 85879, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0105617515, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=28612791)', 'id': 28612791, 'dn': 'International Journal of Health Geographics', 'sn': '', 'norm': '', 'd': '', 'pc': 92, 'pcby': [], 'ccnt': 29962, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0109643631, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=164609412)', 'id': 164609412, 'dn': 'Journal of Spacecraft and Rockets', 'sn': '', 'norm': '', 'd': '', 'pc': 103, 'pcby': [], 'ccnt': 95638, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0137280264, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=203731762)', 'id': 203731762, 'dn': 'Journal of Industrial Ecology', 'sn': '', 'norm': '', 'd': '', 'pc': 87, 'pcby': [], 'ccnt': 59340, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0151243117, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=117778295)', 'id': 117778295, 'dn': 'Academy of Management Journal', 'sn': '', 'norm': '', 'd': '', 'pc': 22, 'pcby': [], 'ccnt': 707003, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0162024743, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=63576417)', 'id': 63576417, 'dn': 'Internet Research', 'sn': '', 'norm': '', 'd': '', 'pc': 74, 'pcby': [], 'ccnt': 39125, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0164119621, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=178780388)', 'id': 178780388, 'dn': 'International Journal on Artificial Intelligence Tools', 'sn': '', 'norm': '', 'd': '', 'pc': 95, 'pcby': [], 'ccnt': 10250, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0187960851, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=186745480)', 'id': 186745480, 'dn': 'International Journal of Refrigeration-revue Internationale Du Froid', 'sn': '', 'norm': '', 'd': '', 'pc': 98, 'pcby': [], 'ccnt': 116155, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0204670215, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=29746465)', 'id': 29746465, 'dn': 'ReCALL', 'sn': '', 'norm': '', 'd': '', 'pc': 84, 'pcby': [], 'ccnt': 11488, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0209915892, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=197975706)', 'id': 197975706, 'dn': 'Przegląd Elektrotechniczny', 'sn': '', 'norm': '', 'd': '', 'pc': 103, 'pcby': [], 'ccnt': 19424, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0226567215, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=158654976)', 'id': 158654976, 'dn': 'Journal of Science Education and Technology', 'sn': '', 'norm': '', 'd': '', 'pc': 89, 'pcby': [], 'ccnt': 27401, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.023841441, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=68126035)', 'id': 68126035, 'dn': 'Linux Journal', 'sn': '', 'norm': '', 'd': '', 'pc': 46, 'pcby': [], 'ccnt': 7736, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0244538377, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=54761077)', 'id': 54761077, 'dn': 'Annual Reviews in Control', 'sn': '', 'norm': '', 'd': '', 'pc': 82, 'pcby': [], 'ccnt': 24076, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0252629584, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=90466346)', 'id': 90466346, 'dn': 'Interactive Learning Environments', 'sn': '', 'norm': '', 'd': '', 'pc': 106, 'pcby': [], 'ccnt': 14935, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0254479381, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=130014885)', 'id': 130014885, 'dn': 'Theory of Computing Systems \\/ Mathematical Systems Theory', 'sn': '', 'norm': '', 'd': '', 'pc': 80, 'pcby': [], 'ccnt': 40809, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0264157542, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=137348503)', 'id': 137348503, 'dn': 'ACM Transactions on Algorithms', 'sn': '', 'norm': '', 'd': '', 'pc': 74, 'pcby': [], 'ccnt': 15126, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0265984258, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2764574174)', 'id': 2764574174, 'dn': 'Dictionary of Bioinformatics and Computational Biology', 'sn': '', 'norm': '', 'd': '', 'pc': 1, 'pcby': [], 'ccnt': 17328, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.031, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=6785741)', 'id': 6785741, 'dn': 'Mechanism and Machine Theory', 'sn': '', 'norm': '', 'd': '', 'pc': 124, 'pcby': [], 'ccnt': 95838, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0332914553, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=165364243)', 'id': 165364243, 'dn': 'New Generation Computing', 'sn': '', 'norm': '', 'd': '', 'pc': 75, 'pcby': [], 'ccnt': 16244, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0363607051, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=141761900)', 'id': 141761900, 'dn': 'Aeu-international Journal of Electronics and Communications', 'sn': '', 'norm': '', 'd': '', 'pc': 115, 'pcby': [], 'ccnt': 31834, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0371089472, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=92522684)', 'id': 92522684, 'dn': 'Journal of the Academy of Marketing Science', 'sn': '', 'norm': '', 'd': '', 'pc': 18, 'pcby': [], 'ccnt': 207259, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.038004609, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2754852731)', 'id': 2754852731, 'dn': 'Journal of diabetes science and technology', 'sn': '', 'norm': '', 'd': '', 'pc': 87, 'pcby': [], 'ccnt': 41917, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0384055209, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=116100596)', 'id': 116100596, 'dn': 'Radio Science', 'sn': '', 'norm': '', 'd': '', 'pc': 109, 'pcby': [], 'ccnt': 135568, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.038886343, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=89543202)', 'id': 89543202, 'dn': 'Isa Transactions', 'sn': '', 'norm': '', 'd': '', 'pc': 114, 'pcby': [], 'ccnt': 46078, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0389611493, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=128250343)', 'id': 128250343, 'dn': 'Formal Aspects of Computing', 'sn': '', 'norm': '', 'd': '', 'pc': 101, 'pcby': [], 'ccnt': 14883, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0407666868, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=131312518)', 'id': 131312518, 'dn': 'Journal of Artificial Societies and Social Simulation', 'sn': '', 'norm': '', 'd': '', 'pc': 90, 'pcby': [], 'ccnt': 18922, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0448581937, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=859791518)', 'id': 859791518, 'dn': 'Transactions in Gis', 'sn': '', 'norm': '', 'd': '', 'pc': 92, 'pcby': [], 'ccnt': 20913, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0455825428, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=27455496)', 'id': 27455496, 'dn': 'Journal of Computational Neuroscience', 'sn': '', 'norm': '', 'd': '', 'pc': 92, 'pcby': [], 'ccnt': 37805, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.047349942, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=127118166)', 'id': 127118166, 'dn': 'Social Science Computer Review', 'sn': '', 'norm': '', 'd': '', 'pc': 84, 'pcby': [], 'ccnt': 30458, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0491790027, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=176637136)', 'id': 176637136, 'dn': 'Journal of Computing in Civil Engineering', 'sn': '', 'norm': '', 'd': '', 'pc': 112, 'pcby': [], 'ccnt': 35041, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0494740563, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=18992820)', 'id': 18992820, 'dn': 'Forensic Science International-genetics', 'sn': '', 'norm': '', 'd': '', 'pc': 85, 'pcby': [], 'ccnt': 37560, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0502327763, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=69518169)', 'id': 69518169, 'dn': 'International Journal of Uncertainty, Fuzziness and Knowledge-Based Systems', 'sn': '', 'norm': '', 'd': '', 'pc': 4, 'pcby': [], 'ccnt': 29764, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0546145757, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=42668443)', 'id': 42668443, 'dn': 'Iet Renewable Power Generation', 'sn': '', 'norm': '', 'd': '', 'pc': 123, 'pcby': [], 'ccnt': 29775, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0554901364, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=52732750)', 'id': 52732750, 'dn': 'Frontiers in Physiology', 'sn': '', 'norm': '', 'd': '', 'pc': 106, 'pcby': [], 'ccnt': 102524, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0555142603, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=175056054)', 'id': 175056054, 'dn': 'Energy Policy', 'sn': '', 'norm': '', 'd': '', 'pc': 66, 'pcby': [], 'ccnt': 484044, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0593407078, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=195809937)', 'id': 195809937, 'dn': 'Ecological Informatics', 'sn': '', 'norm': '', 'd': '', 'pc': 90, 'pcby': [], 'ccnt': 16075, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0595967737, 'et': 3}"
